Index,Date,Open,High,Low,Close,Adj.Close,Volume,CloseUSD
399001.SZ,9/1/2020,13729.38965,13849.66016,13662.69043,13849.66016,13849.66016,1455500,2215.945626
399001.SZ,9/2/2020,13881.07031,13944.16016,13737.83008,13887.42969,13887.42969,1800200,2221.98875
399001.SZ,9/3/2020,13871.26953,13933.41992,13722.58008,13772.37012,13772.37012,1622300,2203.579219
399001.SZ,9/4/2020,13501.91016,13680.05957,13487.69043,13656.66016,13656.66016,1409300,2185.065626
399001.SZ,9/7/2020,13633.50977,13714.32031,13232.24023,13284.03027,13284.03027,1802400,2125.444843
399001.SZ,9/8/2020,13315.15039,13351.57031,13118.94043,13293.33008,13293.33008,1637100,2126.932813
399001.SZ,9/9/2020,13107.98047,13122.75977,12778.42969,12861.75,12861.75,1951400,2057.88
399001.SZ,9/10/2020,13001.37988,13068.23047,12709.75,12742.84961,12742.84961,1696400,2038.855938
399001.SZ,9/11/2020,12711.08984,12952.46973,12702.62012,12942.9502,12942.9502,1282500,2070.872032
399001.SZ,9/14/2020,13024.55957,13107.28027,12921.75977,13021.99023,13021.99023,1370500,2083.518437
399001.SZ,9/15/2020,13032.28027,13148.16992,12976.03027,13143.45996,13143.45996,1212700,2102.953594
399001.SZ,9/16/2020,13123.5,13137.71973,12947.04981,13011.28027,13011.28027,1192800,2081.804843
399001.SZ,9/17/2020,12970.33984,13113.76953,12870.99023,13015.19043,13015.19043,1221700,2082.430469
399001.SZ,9/18/2020,13026.11035,13253.67969,12987.58984,13245.08984,13245.08984,1489800,2119.214374
399001.SZ,9/21/2020,13280.00977,13289.59961,13135.24023,13149.5,13149.5,1346100,2103.92
399001.SZ,9/22/2020,13052.08008,13212.24023,12981.96973,13023.42969,13023.42969,1275000,2083.74875
399001.SZ,9/23/2020,13044.80957,13148.94043,12991.66016,13110.07031,13110.07031,1099100,2097.61125
399001.SZ,9/24/2020,13018.29981,13044.37988,12816.61035,12816.61035,12816.61035,1251500,2050.657656
399001.SZ,9/25/2020,12876.08008,12919.61035,12764.25977,12814.16992,12814.16992,988200,2050.267187
399001.SZ,9/28/2020,12860.08984,12890.90039,12752.38965,12760.92969,12760.92969,903400,2041.74875
399001.SZ,9/29/2020,12843.23047,12966.84961,12798.65039,12900.7002,12900.7002,959500,2064.112032
399001.SZ,9/30/2020,12948.96973,13040.04004,12834.76953,12907.4502,12907.4502,965000,2065.192032
399001.SZ,10/9/2020,13161.36035,13323.80957,13145.75,13289.25977,13289.25977,1245300,2126.281563
399001.SZ,10/12/2020,13386.33984,13708.07031,13382.7002,13708.07031,13708.07031,1720200,2193.29125
399001.SZ,10/13/2020,13678.62012,13820.55957,13622.9502,13798.58008,13798.58008,1303600,2207.772813
399001.SZ,10/14/2020,13781.55957,13781.78027,13664.73047,13691.04004,13691.04004,1378500,2190.566406
399001.SZ,10/15/2020,13702.83008,13737.08008,13617.08008,13624.88965,13624.88965,1258800,2179.982344
399001.SZ,10/16/2020,13611.91016,13665.58008,13439.87988,13532.73047,13532.73047,1134800,2165.236875
399001.SZ,10/19/2020,13638.78027,13660.54004,13393.01953,13421.19043,13421.19043,1173900,2147.390469
399001.SZ,10/20/2020,13417.21973,13603.87988,13371.54981,13603.87988,13603.87988,1040400,2176.620781
399001.SZ,10/21/2020,13613.87012,13613.87012,13396.54004,13467.91016,13467.91016,1011600,2154.865626
399001.SZ,10/22/2020,13419.38965,13435.41016,13252.05957,13396.17969,13396.17969,1.00E+06,2143.38875
399001.SZ,10/23/2020,13405.53027,13487.11035,13110.01953,13128.45996,13128.45996,947400,2100.553594
399001.SZ,10/26/2020,13056.29981,13242.62988,12922.58984,13191.25,13191.25,899800,2110.6
399001.SZ,10/27/2020,13159.37012,13291.79981,13146.54981,13269.65039,13269.65039,927600,2123.144062
399001.SZ,10/28/2020,13273.5,13438.46973,13188.66016,13388.09961,13388.09961,1089100,2142.095938
399001.SZ,10/29/2020,13219.88965,13582.30957,13200.78027,13519.66016,13519.66016,1181300,2163.145626
399001.SZ,10/30/2020,13544.29004,13550.36035,13204.25,13236.59961,13236.59961,1317700,2117.855938
399001.SZ,11/2/2020,13269.96973,13462.41992,13258.16016,13420.95996,13420.95996,1354400,2147.353594
399001.SZ,11/3/2020,13476.58008,13592.91992,13414,13580.04004,13580.04004,1286400,2172.806406
399001.SZ,11/4/2020,13586.33008,13691.69043,13544.83008,13659.5,13659.5,1112100,2185.52
399001.SZ,11/5/2020,13802.17969,13894.25977,13728.63965,13894.25977,13894.25977,1401600,2223.081563
399001.SZ,11/6/2020,13932.41016,13932.41016,13708.75,13838.41992,13838.41992,1483100,2214.147187
399001.SZ,11/9/2020,13934.37012,14197.84961,13934.37012,14141.15039,14141.15039,1902600,2262.584062
399001.SZ,11/10/2020,14121.69043,14121.69043,13908.20996,13993.33984,13993.33984,1648600,2238.934374
399001.SZ,11/11/2020,13925.44043,13981.99023,13715.44043,13720.16992,13720.16992,1509200,2195.227187
399001.SZ,11/12/2020,13789.29981,13846.87012,13724.33984,13792.07031,13792.07031,1202800,2206.73125
399001.SZ,11/13/2020,13755.29004,13802.70996,13620.88965,13754.54981,13754.54981,1241600,2200.72797
399001.SZ,11/16/2020,13811.84961,13850.83008,13669.25,13850.83008,13850.83008,1416300,2216.132813
399001.SZ,11/17/2020,13843.00977,13843.00977,13628.82031,13732.51953,13732.51953,1530800,2197.203125
399001.SZ,11/18/2020,13710.01953,13773.58008,13602.69043,13658.2002,13658.2002,1457000,2185.312032
399001.SZ,11/19/2020,13633.96973,13812.78027,13578.33008,13777.4502,13777.4502,1342200,2204.392032
399001.SZ,11/20/2020,13789.98047,13865.71973,13773.20996,13852.41992,13852.41992,1311700,2216.387187
399001.SZ,11/23/2020,13871.70996,14021.5,13795.91992,13955.28027,13955.28027,1795400,2232.844843
399001.SZ,11/24/2020,13958.00977,13962.33984,13848.91016,13902.54004,13902.54004,1545700,2224.406406
399001.SZ,11/25/2020,13923.66016,13933.79004,13656.08984,13656.08984,13656.08984,1566300,2184.974374
399001.SZ,11/26/2020,13651.42969,13692.73047,13452.67969,13599.99023,13599.99023,1305000,2175.998437
399001.SZ,11/27/2020,13627.86035,13690.87988,13542.67969,13690.87988,13690.87988,1288200,2190.540781
399001.SZ,11/30/2020,13720.67969,13815.49023,13634.16016,13670.11035,13670.11035,1868100,2187.217656
399001.SZ,12/1/2020,13650.38965,13940.90039,13646.69043,13930.37012,13930.37012,1788300,2228.859219
399001.SZ,12/2/2020,13950.74023,13991.4502,13858.4502,13961.58008,13961.58008,1850300,2233.852813
399001.SZ,12/3/2020,13955.98047,14009.50977,13889.62012,13970.67969,13970.67969,1781000,2235.30875
399001.SZ,12/4/2020,13933.87988,14049.20996,13903.83984,14026.66016,14026.66016,1424800,2244.265626
399001.SZ,12/7/2020,14021.16016,14054.87988,13958.74023,13973.48047,13973.48047,1400600,2235.756875
399001.SZ,12/8/2020,14000.87012,14040.5,13942.66016,13973.88965,13973.88965,1233800,2235.822344
399001.SZ,12/9/2020,13998.62012,14017.34961,13710.86035,13716.53027,13716.53027,1412600,2194.644843
399001.SZ,12/10/2020,13672.04981,13814.79981,13621.12988,13731.33984,13731.33984,1206600,2197.014374
399001.SZ,12/11/2020,13767.48047,13771.95996,13431.54981,13555.13965,13555.13965,1488200,2168.822344
399001.SZ,12/14/2020,13583.19043,13695.32031,13511.78027,13692.12988,13692.12988,1132700,2190.740781
399001.SZ,12/15/2020,13682.28027,13783.04004,13641.71973,13763.30957,13763.30957,1081800,2202.129531
399001.SZ,12/16/2020,13791.41016,13807.17969,13709.79981,13751.08984,13751.08984,1106100,2200.174374
399001.SZ,12/17/2020,13746.28027,13901.83008,13688.83008,13889.87012,13889.87012,1297300,2222.379219
399001.SZ,12/18/2020,13911.83008,13939.92969,13806.62012,13854.12012,13854.12012,1220400,2216.659219
399001.SZ,12/21/2020,13858.66016,14134.84961,13819.7002,14134.84961,14134.84961,1468600,2261.575938
399001.SZ,12/22/2020,14085.29004,14172.76953,13872.5,13882.29981,13882.29981,1618600,2221.16797
399001.SZ,12/23/2020,13912.51953,14078.12988,13897.11035,14015.01953,14015.01953,1544300,2242.403125
399001.SZ,12/24/2020,13998.36035,14048.62012,13867.66016,13915.57031,13915.57031,1360400,2226.49125
399001.SZ,12/25/2020,13879.24023,14017.05957,13835.51953,14017.05957,14017.05957,1320000,2242.729531
399001.SZ,12/28/2020,14020.9502,14112.58984,13959.13965,14044.09961,14044.09961,1494900,2247.055938
399001.SZ,12/29/2020,14042.79004,14082.5,13915.88965,13970.20996,13970.20996,1521700,2235.233594
399001.SZ,12/30/2020,13970.4502,14208.67969,13968.08984,14201.57031,14201.57031,1531700,2272.25125
399001.SZ,12/31/2020,14226.28027,14476.54981,14226.28027,14470.67969,14470.67969,1683400,2315.30875
GSPTSE,1/2/2020,17131.59961,17164.59961,17043.5,17100,17100,15621350000,14193
GSPTSE,1/3/2020,17054.80078,17105.69922,17033.19922,17066.09961,17066.09961,18549210000,14164.86268
GSPTSE,1/6/2020,17042.30078,17105.5,17041.19922,17105.5,17105.5,19535180000,14197.565
GSPTSE,1/7/2020,17119.59961,17178,17110.30078,17168.09961,17168.09961,17193580000,14249.52268
GSPTSE,1/8/2020,17172.69922,17229.90039,17164.59961,17167.80078,17167.80078,24698010000,14249.27465
GSPTSE,1/9/2020,17205.90039,17255.5,17201.30078,17235.59961,17235.59961,22250120000,14305.54768
GSPTSE,1/10/2020,17223.19922,17254.09961,17187.19922,17234.5,17234.5,19251410000,14304.635
GSPTSE,1/13/2020,17237.59961,17301.80078,17198.90039,17293.40039,17293.40039,26808680000,14353.52232
GSPTSE,1/14/2020,17288.59961,17356.5,17281.30078,17352.90039,17352.90039,23549560000,14402.90732
GSPTSE,1/15/2020,17364.80078,17421.69922,17345.09961,17415.19922,17415.19922,20764520000,14454.61535
GSPTSE,1/16/2020,17443.5,17489.59961,17438.5,17484.80078,17484.80078,26142060000,14512.38465
GSPTSE,1/17/2020,17507.69922,17572.19922,17502.40039,17559,17559,22467330000,14573.97
GSPTSE,1/20/2020,17548.09961,17620.19922,17538.40039,17597.40039,17597.40039,11182110000,14605.84232
GSPTSE,1/21/2020,17551.5,17589.5,17536.30078,17572.30078,17572.30078,24156310000,14585.00965
GSPTSE,1/22/2020,17570.30078,17666.5,17558,17599.90039,17599.90039,21332970000,14607.91732
GSPTSE,1/23/2020,17564.80078,17621.80078,17540.80078,17621.80078,17621.80078,33091430000,14626.09465
GSPTSE,1/24/2020,17629.40039,17646.40039,17514.69922,17565.30078,17565.30078,19368910000,14579.19965
GSPTSE,1/27/2020,17376.80078,17466.09961,17360,17442.5,17442.5,20377400000,14477.275
GSPTSE,1/28/2020,17475,17519,17456.09961,17500.90039,17500.90039,19813980000,14525.74732
GSPTSE,1/29/2020,17547.5,17561.90039,17496.69922,17511.80078,17511.80078,16941280000,14534.79465
GSPTSE,1/30/2020,17429.59961,17502.90039,17395.90039,17490.59961,17490.59961,19107030000,14517.19768
GSPTSE,1/31/2020,17442.30078,17450.69922,17272.69922,17318.5,17318.5,23915700000,14374.355
GSPTSE,2/3/2020,17351,17441.59961,17351,17379.80078,17379.80078,19633150000,14425.23465
GSPTSE,2/4/2020,17504.59961,17548.80078,17493.80078,17512.69922,17512.69922,23504530000,14535.54035
GSPTSE,2/5/2020,17629.40039,17674,17606.09961,17651.59961,17651.59961,22339970000,14650.82768
GSPTSE,2/6/2020,17686.09961,17758.5,17670.59961,17757.5,17757.5,19932750000,14738.725
GSPTSE,2/7/2020,17705.40039,17716.69922,17633,17655.5,17655.5,20982780000,14654.065
GSPTSE,2/10/2020,17646.59961,17743.59961,17646.59961,17740.59961,17740.59961,21073560000,14724.69768
GSPTSE,2/11/2020,17783.59961,17822.19922,17769.30078,17777.09961,17777.09961,19930210000,14754.99268
GSPTSE,2/12/2020,17873.09961,17873.09961,17812,17832.90039,17832.90039,24620350000,14801.30732
GSPTSE,2/13/2020,17764.09961,17829.19922,17750.80078,17821.19922,17821.19922,25569660000,14791.59535
GSPTSE,2/14/2020,17811.30078,17848.5,17798.59961,17848.40039,17848.40039,22270680000,14814.17232
GSPTSE,2/18/2020,17818.90039,17871.30078,17812.5,17858.30078,17858.30078,29436100000,14822.38965
GSPTSE,2/19/2020,17887.59961,17933.19922,17851.30078,17925.40039,17925.40039,21595300000,14878.08232
GSPTSE,2/20/2020,17911.59961,17970.5,17860.59961,17944.09961,17944.09961,24879800000,14893.60268
GSPTSE,2/21/2020,17936.5,17949.80078,17833.09961,17843.5,17843.5,27126090000,14810.105
GSPTSE,2/24/2020,17608.90039,17608.90039,17463.09961,17562.69922,17562.69922,31012050000,14577.04035
GSPTSE,2/25/2020,17560.5,17586.80078,17124.90039,17177.40039,17177.40039,30324560000,14257.24232
GSPTSE,2/26/2020,17140.90039,17304.59961,17029.90039,17041.90039,17041.90039,30363200000,14144.77732
GSPTSE,2/27/2020,16803.40039,16816.19922,16456.80078,16717.40039,16717.40039,23268590000,13875.44232
GSPTSE,2/28/2020,16184.40039,16276.90039,15896.40039,16263.09961,16263.09961,59021930000,13498.37268
GSPTSE,3/2/2020,16325,16566.69922,16166.29981,16553.30078,16553.30078,37472150000,13739.23965
GSPTSE,3/3/2020,16674.90039,16798.19922,16378.29981,16423.59961,16423.59961,39312790000,13631.58768
GSPTSE,3/4/2020,16659.90039,16779.5,16539.40039,16779.5,16779.5,27371860000,13926.985
GSPTSE,3/5/2020,16541.59961,16684.90039,16456.69922,16554,16554,31301230000,13739.82
GSPTSE,3/6/2020,16222.09961,16261.5,16015.79981,16175,16175,37470380000,13425.25
GSPTSE,3/9/2020,15221.79981,15240.29981,14498.29981,14514.2002,14514.2002,55922740000,12046.78617
GSPTSE,3/10/2020,15019,15048.79981,14481.90039,14958.09961,14958.09961,57100130000,12415.22268
GSPTSE,3/11/2020,14639.7002,14714.2002,14185.2002,14270.09961,14270.09961,46899090000,11844.18268
GSPTSE,3/12/2020,13611.79981,13611.79981,12451.09961,12508.5,12508.5,67833290000,10382.055
GSPTSE,3/13/2020,13161.59961,13716.29981,12608.29981,13716.29981,13716.29981,66932870000,11384.52884
GSPTSE,3/16/2020,12648.7002,12851.7002,11883.7002,12360.40039,12360.40039,52566830000,10259.13232
GSPTSE,3/17/2020,12525.29981,13114.5,12322.7002,12685.2002,12685.2002,61874520000,10528.71617
GSPTSE,3/18/2020,12197.7002,12500,11384.09961,11721.40039,11721.40039,58943700000,9728.762324
GSPTSE,3/19/2020,11657.29981,12294.40039,11361.29981,12170.5,12170.5,53158630000,10101.515
GSPTSE,3/20/2020,12335.7002,12670.79981,11809.40039,11851.79981,11851.79981,72789030000,9836.993842
GSPTSE,3/23/2020,11802.79981,11870.59961,11172.7002,11228.5,11228.5,47324150000,9319.655
GSPTSE,3/24/2020,11909.7002,12588.29981,11823.90039,12571.09961,12571.09961,48933250000,10434.01268
GSPTSE,3/25/2020,12588.09961,13690.40039,12496.29981,13139.2002,13139.2002,55312680000,10905.53617
GSPTSE,3/26/2020,13154.09961,13592.29981,13138.29981,13371.2002,13371.2002,47104740000,11098.09617
GSPTSE,3/27/2020,12942.90039,12963.59961,12630.29981,12687.7002,12687.7002,45337800000,10530.79117
GSPTSE,3/30/2020,12780.90039,13048.40039,12549,13038.5,13038.5,38824650000,10821.955
GSPTSE,3/31/2020,13083.90039,13557.59961,13083.90039,13378.79981,13378.79981,49899390000,11104.40384
GSPTSE,4/1/2020,12966.79981,13138.09961,12814,12876.40039,12876.40039,37301320000,10687.41232
GSPTSE,4/2/2020,12946.59961,13248.59961,12921,13097.79981,13097.79981,44604160000,10871.17384
GSPTSE,4/3/2020,13108.29981,13171.2002,12829.40039,12938.29981,12938.29981,35498890000,10738.78884
GSPTSE,4/6/2020,13362.40039,13603,13300.09961,13592.7002,13592.7002,38678430000,11281.94117
GSPTSE,4/7/2020,13937.90039,14062.7002,13571.5,13614.09961,13614.09961,40091790000,11299.70268
GSPTSE,4/8/2020,13726,13964.90039,13588.40039,13925.7002,13925.7002,37416360000,11558.33117
GSPTSE,4/9/2020,14082,14329.2002,14010.7002,14166.59961,14166.59961,43730120000,11758.27768
GSPTSE,4/13/2020,14195.09961,14197.59961,13889.29981,14075.90039,14075.90039,32641010000,11682.99732
GSPTSE,4/14/2020,14239.09961,14440.90039,14110.7002,14258.40039,14258.40039,33590230000,11834.47232
GSPTSE,4/15/2020,14010.90039,14071,13900.7002,13958.59961,13958.59961,31561150000,11585.63768
GSPTSE,4/16/2020,14024.79981,14056.90039,13874.7002,13899.29981,13899.29981,28839570000,11536.41884
GSPTSE,4/17/2020,14079.29981,14365.79981,14079.29981,14359.90039,14359.90039,37404550000,11918.71732
GSPTSE,4/20/2020,14132.79981,14509.79981,14075.79981,14388.29981,14388.29981,33470950000,11942.28884
GSPTSE,4/21/2020,14106.5,14307.7002,13940.09961,13940.09961,13940.09961,30712960000,11570.28268
GSPTSE,4/22/2020,14212.90039,14305,14113,14288.2002,14288.2002,26717410000,11859.20617
GSPTSE,4/23/2020,14329.40039,14422.40039,14238.7002,14251.09961,14251.09961,31105830000,11828.41268
GSPTSE,4/24/2020,14337.59961,14433.7002,14242.79981,14420.40039,14420.40039,32367900000,11968.93232
GSPTSE,4/27/2020,14492,14649.59961,14404.59961,14642.09961,14642.09961,28451940000,12152.94268
GSPTSE,4/28/2020,14767.59961,14856,14658.7002,14798.29981,14798.29981,29771130000,12282.58884
GSPTSE,4/29/2020,15003,15257.90039,15002.09961,15228.09961,15228.09961,37131890000,12639.32268
GSPTSE,4/30/2020,15114.79981,15114.79981,14767.09961,14780.7002,14780.7002,40359980000,12267.98117
GSPTSE,5/1/2020,14563,14661.2002,14520.2002,14620.29981,14620.29981,28732120000,12134.84884
GSPTSE,5/4/2020,14554.2002,14745,14518.09961,14745,14745,29509350000,12238.35
GSPTSE,5/5/2020,14899.40039,14943.7002,14764.09961,14811.59961,14811.59961,29757570000,12293.62768
GSPTSE,5/6/2020,14855.40039,14909.59961,14744.29981,14830.7002,14830.7002,30269080000,12309.48117
GSPTSE,5/7/2020,14963.2002,15016,14815.79981,14833.7002,14833.7002,31463120000,12311.97117
GSPTSE,5/8/2020,14958.2002,14985.59961,14898.5,14966.59961,14966.59961,31219220000,12422.27768
GSPTSE,5/11/2020,14901.90039,15118.79981,14852.79981,15103.2002,15103.2002,24960520000,12535.65617
GSPTSE,5/12/2020,15161.5,15184.90039,14881.2002,14881.2002,14881.2002,30666530000,12351.39617
GSPTSE,5/13/2020,14898.09961,14898.09961,14419.90039,14503.2002,14503.2002,31164400000,12037.65617
GSPTSE,5/14/2020,14346.2002,14553.09961,14187.5,14509.7002,14509.7002,30762210000,12043.05117
GSPTSE,5/15/2020,14504.29981,14657.59961,14447.90039,14638.90039,14638.90039,28694650000,12150.28732
GSPTSE,5/19/2020,14911.40039,14951.2002,14823,14885.5,14885.5,37889310000,12354.965
GSPTSE,5/20/2020,15048.2002,15054.79981,14972.2002,14997.59961,14997.59961,30048220000,12448.00768
GSPTSE,5/21/2020,14993.5,14999.5,14783.90039,14884.90039,14884.90039,28895070000,12354.46732
GSPTSE,5/22/2020,14929.29981,14933.2002,14834.79981,14913.59961,14913.59961,25274010000,12378.28768
GSPTSE,5/25/2020,15004.2002,15089.59961,14983,15075.40039,15075.40039,12786760000,12512.58232
GSPTSE,5/26/2020,15162.09961,15185.09961,15095,15148.09961,15148.09961,29983780000,12572.92268
GSPTSE,5/27/2020,15176.5,15272,14940.29981,15272,15272,34932790000,12675.76
GSPTSE,5/28/2020,15325.7002,15342.40039,15226.90039,15262.7002,15262.7002,33398670000,12668.04117
GSPTSE,5/29/2020,15241.79981,15244.40039,15092.90039,15192.79981,15192.79981,79356310000,12610.02384
GSPTSE,6/1/2020,15177.59961,15271.09961,15163.09961,15236.2002,15236.2002,24651350000,12646.04617
GSPTSE,6/2/2020,15301.2002,15398.7002,15279.40039,15394.40039,15394.40039,28151360000,12777.35232
GSPTSE,6/3/2020,15517.09961,15628.90039,15504.2002,15575.09961,15575.09961,37220340000,12927.33268
GSPTSE,6/4/2020,15577.29981,15637.40039,15502.40039,15527.90039,15527.90039,30007920000,12888.15732
GSPTSE,6/5/2020,15780.90039,15883,15774,15854.09961,15854.09961,37821820000,13158.90268
GSPTSE,6/8/2020,15963.5,15980.09961,15847.90039,15974.90039,15974.90039,44301580000,13259.16732
GSPTSE,6/9/2020,15881,15907.90039,15772.2002,15833.7002,15833.7002,36073130000,13141.97117
GSPTSE,6/10/2020,15863.59961,15863.59961,15610.7002,15701.29981,15701.29981,36195860000,13032.07884
GSPTSE,6/11/2020,15374.5,15401.29981,15015.5,15050.90039,15050.90039,37444070000,12492.24732
GSPTSE,6/12/2020,15394.90039,15424.09961,15117.29981,15256.59961,15256.59961,34041860000,12662.97768
GSPTSE,6/15/2020,15044.5,15442.90039,14934.7002,15359.7002,15359.7002,29443120000,12748.55117
GSPTSE,6/16/2020,15694.29981,15701.79981,15450.7002,15515.79981,15515.79981,28891350000,12878.11384
GSPTSE,6/17/2020,15571.5,15571.5,15413.79981,15428.7002,15428.7002,23246530000,12805.82117
GSPTSE,6/18/2020,15367.29981,15523.5,15341.5,15479.79981,15479.79981,22312370000,12848.23384
GSPTSE,6/19/2020,15638.09961,15638.09961,15436.90039,15474.2002,15474.2002,94403740000,12843.58617
GSPTSE,6/22/2020,15484.29981,15537.7002,15427.29981,15516.90039,15516.90039,24080250000,12879.02732
GSPTSE,6/23/2020,15673.79981,15679.40039,15527.2002,15564.79981,15564.79981,21910220000,12918.78384
GSPTSE,6/24/2020,15489.29981,15489.29981,15144.40039,15294.40039,15294.40039,23745250000,12694.35232
GSPTSE,6/25/2020,15222.59961,15451,15178.40039,15446.09961,15446.09961,19577840000,12820.26268
GSPTSE,6/26/2020,15400.79981,15405.90039,15167.59961,15189,15189,25656390000,12606.87
GSPTSE,6/29/2020,15250.5,15425,15182.79981,15389.7002,15389.7002,21625930000,12773.45117
GSPTSE,6/30/2020,15342.59961,15564.90039,15319.40039,15515.2002,15515.2002,25555470000,12877.61617
GSPTSE,7/2/2020,15694.09961,15828.59961,15613.09961,15622.40039,15622.40039,21203830000,12966.59232
GSPTSE,7/3/2020,15613.2002,15625.09961,15561.59961,15596.79981,15596.79981,6122890000,12945.34384
GSPTSE,7/6/2020,15765.59961,15797,15643.40039,15669.7002,15669.7002,23809140000,13005.85117
GSPTSE,7/7/2020,15605.29981,15717.7002,15582.40039,15595.5,15595.5,18370870000,12944.265
GSPTSE,7/8/2020,15637,15706.90039,15533.09961,15629.2002,15629.2002,20784740000,12972.23617
GSPTSE,7/9/2020,15637.7002,15649.09961,15391.7002,15568.59961,15568.59961,20377640000,12921.93768
GSPTSE,7/10/2020,15582.59961,15717.59961,15546.29981,15713.79981,15713.79981,20276430000,13042.45384
GSPTSE,7/13/2020,15782.59961,15879.7002,15621,15639.40039,15639.40039,22957830000,12980.70232
GSPTSE,7/14/2020,15625,15923.5,15573.5,15908.5,15908.5,23174450000,13204.055
GSPTSE,7/15/2020,15996.2002,16130.59961,15979.2002,16063.29981,16063.29981,23875700000,13332.53884
GSPTSE,7/16/2020,15965.09961,16069.09961,15957.79981,16024.5,16024.5,17487510000,13300.335
GSPTSE,7/17/2020,16089.29981,16142.7002,16012.90039,16123.5,16123.5,16379360000,13382.505
GSPTSE,7/20/2020,16113.40039,16201.7002,16112.29981,16183.7002,16183.7002,20033130000,13432.47117
GSPTSE,7/21/2020,16297.59961,16317.40039,16153.2002,16163,16163,22282640000,13415.29
GSPTSE,7/22/2020,16173.2002,16196.40039,16107.7002,16171.09961,16171.09961,18590500000,13422.01268
GSPTSE,7/23/2020,16178.5,16186.90039,15969.79981,16018.7002,16018.7002,19671220000,13295.52117
GSPTSE,7/24/2020,15980.59961,16006.29981,15928.40039,15997.09961,15997.09961,16646910000,13277.59268
GSPTSE,7/27/2020,16076.29981,16165.79981,16012.7002,16161.29981,16161.29981,18366700000,13413.87884
GSPTSE,7/28/2020,16140,16189.5,16085.29981,16121.29981,16121.29981,19126480000,13380.67884
GSPTSE,7/29/2020,16271.40039,16317.90039,16173,16294.7002,16294.7002,18831150000,13524.60117
GSPTSE,7/30/2020,16123.09961,16299.29981,16020.59961,16299.29981,16299.29981,18596840000,13528.41884
GSPTSE,7/31/2020,16288.79981,16288.79981,16060.59961,16169.2002,16169.2002,21514090000,13420.43617
GSPTSE,8/4/2020,16172.59961,16370.79981,16172.59961,16368,16368,24145770000,13585.44
GSPTSE,8/5/2020,16454.09961,16507.30078,16440.30078,16501.59961,16501.59961,23339610000,13696.32768
GSPTSE,8/6/2020,16543.5,16593.40039,16496.80078,16579.09961,16579.09961,22443210000,13760.65268
GSPTSE,8/7/2020,16544.30078,16567.30078,16492.09961,16544.5,16544.5,18432820000,13731.935
GSPTSE,8/10/2020,16603.90039,16647.30078,16535,16605.5,16605.5,22421920000,13782.565
GSPTSE,8/11/2020,16579.19922,16640.40039,16486,16497,16497,25237770000,13692.51
GSPTSE,8/12/2020,16645.59961,16681.40039,16565,16575.30078,16575.30078,22135690000,13757.49965
GSPTSE,8/13/2020,16554,16587.69922,16471.59961,16530.09961,16530.09961,17504850000,13719.98268
GSPTSE,8/14/2020,16467.09961,16543,16454,16514.59961,16514.59961,16341710000,13707.11768
GSPTSE,8/17/2020,16627.09961,16663,16600.19922,16656.09961,16656.09961,18927400000,13824.56268
GSPTSE,8/18/2020,16701.69922,16706.59961,16579,16626.09961,16626.09961,16595910000,13799.66268
GSPTSE,8/19/2020,16609.5,16654,16565.19922,16577.40039,16577.40039,21300790000,13759.24232
GSPTSE,8/20/2020,16514.90039,16621.90039,16490.59961,16606.80078,16606.80078,18265800000,13783.64465
GSPTSE,8/21/2020,16546.30078,16546.30078,16474.69922,16517.90039,16517.90039,17063210000,13709.85732
GSPTSE,8/24/2020,16631.69922,16639,16573.19922,16626.59961,16626.59961,18539010000,13800.07768
GSPTSE,8/25/2020,16654.90039,16654.90039,16523.90039,16617.5,16617.5,15815160000,13792.525
GSPTSE,8/26/2020,16642.59961,16792.69922,16611.40039,16790,16790,17212630000,13935.7
GSPTSE,8/27/2020,16823.40039,16835.09961,16650.5,16731.5,16731.5,18826200000,13887.145
GSPTSE,8/28/2020,16780.90039,16781.90039,16681.40039,16705.80078,16705.80078,20878960000,13865.81465
GSPTSE,8/31/2020,16685.5,16685.5,16498.09961,16514.40039,16514.40039,24091140000,13706.95232
GSPTSE,9/1/2020,16533.19922,16645,16462.69922,16645,16645,19978850000,13815.35
GSPTSE,9/2/2020,16711.30078,16725.69922,16650,16698,16698,21202160000,13859.34
GSPTSE,9/3/2020,16676,16720.80078,16386.30078,16448.90039,16448.90039,20480640000,13652.58732
GSPTSE,9/4/2020,16471.90039,16507.19922,16086.2002,16218,16218,26064190000,13460.94
GSPTSE,9/8/2020,16064.5,16222.2002,15956,16099.5,16099.5,28244090000,13362.585
GSPTSE,9/9/2020,16250.40039,16432.69922,16250.40039,16383.59961,16383.59961,22775050000,13598.38768
GSPTSE,9/10/2020,16431.59961,16431.59961,16153.2002,16185.29981,16185.29981,21567020000,13433.79884
GSPTSE,9/11/2020,16252.09961,16316.79981,16143.2002,16222.5,16222.5,18651800000,13464.675
GSPTSE,9/14/2020,16314.90039,16373.29981,16295.09961,16360.09961,16360.09961,23178110000,13578.88268
GSPTSE,9/15/2020,16468.19922,16515.19922,16408.09961,16431.30078,16431.30078,20859280000,13637.97965
GSPTSE,9/16/2020,16495.59961,16495.59961,16295.7002,16295.7002,16295.7002,22814060000,13525.43117
GSPTSE,9/17/2020,16134.5,16294.29981,16103.09961,16246.7002,16246.7002,20687030000,13484.76117
GSPTSE,9/18/2020,16289.5,16310,16174.29981,16199,16199,53248410000,13445.17
